driver_id,driver_name,age,experience_years,license_type,employment_type,home_province,performance_rating
D04481,Nomsa Ngcobo,29,19.0,Code 8,Permanent,KwaZulu-Natal,3.38
D04482,Mandla Cele,37,7.0,Code 8,Contract,Western Cape,3.85
D04483,Nomsa Botha,30,25.0,Code 10,Permanent,North West,4.34
D04484,Kagiso Dlamini,32,3.0,Code 8,Contract,Mpumalanga,2.32
D04485,Precious Williams,26,8.0,Code 14,Contract,Free State,4.19
D04486,Themba Nkosi,57,1.0,Code 10,Contract,Gauteng,3.12
D04487,Ayanda Modise,56,26.0,Code 10,Contract,Mpumalanga,2.95
D04488,Lwazi Modise,27,1.0,Code 14,Permanent,Eastern Cape,3.85
D04489,Themba Mabena,44,16.0,Code 14,Permanent,KwaZulu-Natal,4.24
D04490,Mpho Zulu,49,5.0,CODE 14,Permanent,KwaZulu-Natal,3.73
D04491,Busisiwe Molefe,48,6.0,Code 14,Permanent,Western Cape,3.03
D04492,Thabo Mokoena,64,18.0,Code 14,Permanent,Free State,3.73
D04493,Lerato Moyo,49,24.0,Code 10,Contract,Mpumalanga,3.29
D04494,Kagiso Mokoena,51,0.0,Code 14,Permanent,North West,4.22
D04495,Themba Ngcobo,22,4.0,Code 8,Permanent,Mpumalanga,4.55
D04496,Thabo Cele,24,8.0,Code 10,Contract,North West,4.51
D04497,Siyabonga Jacobs,48,29.0,Code 10,Permanent,Northern Cape,3.79
D04498,Thabo Van Wyk,60,1.0,Code 8,Permanent,Gauteng,4.59
D04499,Mandla Mkhize,38,5.0,Code 8,Permanent,Eastern Cape,3.09
D04500,Kagiso Williams,49,12.0,Code 8,Permanent,Eastern Cape,5.0
D04501,Mandla Mkhize,30,10.0,Code 8,Contract,Mpumalanga,3.08
D04502,Amanda Ngcobo,41,1.0,Code 8,Permanent,North West,2.38
D04503,Lwazi Khumalo,54,16.0,Code 10,Permanent,Northern Cape,4.76
D04504,Tshepo Molefe,50,18.0,Code 14,Permanent,Western Cape,3.3
D04505,Ayanda Ngcobo,26,5.0,Code 10,Permanent,Free State,3.88
D04506,Zanele Ndlovu,59,21.0,Code 10,Permanent,Gauteng,3.08
D04507,Ayanda Zulu,61,1.0,Code 8,Permanent,KwaZulu-Natal,5.0
D04508,Zanele Cele,41,22.0,Code 14,Contract,Free State,5.0
D04509,Siyabonga Cele,35,8.0,Code 8,Contract,Limpopo,4.88
D04510,Sibusiso Botha,44,6.0,Code 8,Permanent,North West,3.86
D04511,Lerato Moyo,56,6.0,Code 10,Permanent,Northern Cape,4.49
D04512,Lwazi Adams,40,26.0,Code 14,Contract,Eastern Cape,3.76
D04513,Tshepo Ndlovu,22,15.0,Code 14,Permanent,Limpopo,
D04514,Bongani Sithole,24,21.0,Code 14,Permanent,Western Cape,3.51
D04515,Precious Adams,56,6.0,Code 10,Permanent,Gauteng,4.91
D04516,Sibusiso Naidoo,55,1.0,Code 10,Permanent,Northern Cape,3.48
D04517,Mpho Ngcobo,54,1.0,Code 10,Contract,Northern Cape,3.56
D04518,Precious Ngcobo,26,13.0,Code 8,Permanent,Northern Cape,3.47
D04519,Themba Sithole,28,10.0,Code 8,Contract,KwaZulu-Natal,3.93
D04520,Siyabonga Mkhize,38,23.0,Code 14,Contract,Limpopo,3.53
D04521,Themba Mokoena,31,24.0,Code 14,Contract,KwaZulu-Natal,4.14
D04522,Mandla Mabena,38,9.0,Code 8,Contract,Mpumalanga,3.46
D04523,Karabo Mokoena,45,13.0,Code 8,Contract,Free State,4.35
D04524,Lerato Jacobs,33,11.0,Code 8,Permanent,Northern Cape,4.86
D04525,Nandi Van Wyk,26,20.0,Code 10,Contract,Eastern Cape,3.85
D04526,Nandi Mabena,38,19.0,Code 8,Permanent,Limpopo,5.0
D04527,Thabo Sithole,52,20.0,Code 10,Contract,Limpopo,4.59
D04528,Nomsa Modise,48,1.0,Code 8,Permanent,North West,5.0
D04529,Tshepo Pillay,35,10.0,Code 8,Permanent,Western Cape,3.76
D04530,Nandi Ngcobo,34,29.0,Code 8,Permanent,Free State,2.64
D04531,Sipho Dlamini,46,10.0,Code 14,Permanent,Free State,3.31
D04532,Mpho Dlamini,28,5.0,Code 8,Permanent,KwaZulu-Natal,3.38
D04533,Mpho Molefe,57,6.0,Code 10,Permanent,North West,3.13
D04534,Nomsa Molefe,59,0.0,Code 10,Permanent,North West,2.26
D04535,Sipho Adams,22,24.0,Code 14,Permanent,Western Cape,4.52
D04536,Tshepo Mabena,63,0.0,Code 8,Permanent,Mpumalanga,2.5
D04537,Karabo Moyo,22,18.0,Code 10,Permanent,North West,4.45
D04538,Zanele Mabena,41,12.0,Code 8,Permanent,KwaZulu-Natal,5.0
D04539,Themba Maseko,50,2.0,Code 10,Permanent,Limpopo,3.26
D04540,Amanda Mkhize,35,27.0,Code 10,Permanent,Limpopo,4.07
D04541,Karabo Mahlangu,29,23.0,Code 14,Permanent,Western Cape,3.52
D04542,Thabo Adams,23,25.0,Code 14,Contract,North West,4.38
D04543,Mandla Ngcobo,53,29.0,Code 14,Permanent,Mpumalanga,2.96
D04544,Lerato Nkosi,22,28.0,Code 14,Permanent,KwaZulu-Natal,3.71
D04545,Thabo Cele,42,21.0,Code 8,Permanent,KwaZulu-Natal,4.58
D04546,Sibusiso Pillay,38,16.0,Code 10,Contract,Mpumalanga,3.77
D04547,Kagiso Sithole,63,21.0,Code 8,Permanent,North West,2.66
D04548,Lerato Jacobs,61,13.0,Code 8,Permanent,Western Cape,4.67
D04549,Mpho Moyo,56,5.0,Code 10,Permanent,Eastern Cape,2.89
D04550,Mpho Sithole,53,11.0,Code 10,Permanent,Limpopo,3.86
D04551,Nandi Zulu,44,14.0,Code 10,Permanent,Gauteng,4.21
D04552,Mandla Sithole,36,1.0,Code 14,Contract,Northern Cape,3.88
D04553,Lwazi Van Wyk,28,26.0,Code 10,Contract,Gauteng,5.0
D04554,Ayanda Mokoena,63,28.0,Code 14,Permanent,North West,4.31
D04555,Sipho Moyo,37,13.0,Code 14,Permanent,Western Cape,3.66
D04556,Nomsa Sithole,39,15.0,Code 14,Permanent,North West,4.22
D04557,Sipho Van Wyk,27,26.0,Code 8,Contract,Western Cape,3.95
D04558,Precious Williams,33,14.0,Code 10,Contract,Mpumalanga,3.83
D04559,Sibusiso Williams,48,21.0,Code 10,Permanent,Eastern Cape,3.97
D04560,Zanele Maseko,39,15.0,Code 14,Permanent,Free State,3.5
D04561,Karabo Mokoena,46,8.0,Code 8,Permanent,Western Cape,3.95
D04562,Precious Naidoo,30,24.0,Code 8,Contract,Mpumalanga,3.45
D04563,Nomsa Mthembu,24,5.0,Code 8,Permanent,Limpopo,2.47
D04564,Nandi Zulu,59,6.0,Code 8,Permanent,KwaZulu-Natal,4.6
D04565,Lwazi Dlamini,40,21.0,Code 14,Permanent,Free State,3.4
D04566,Karabo Jacobs,36,22.0,Code 8,Permanent,Free State,3.9
D04567,Lwazi Naidoo,33,29.0,Code 10,Contract,Mpumalanga,3.27
D04568,Sipho Adams,49,22.0,Code 10,Permanent,Free State,3.29
D04569,Kagiso Mokoena,45,0.0,Code 10,Permanent,Western Cape,3.07
D04570,Sibusiso Zulu,38,26.0,Code 8,Permanent,Free State,4.46
D04571,Lerato Jacobs,61,12.0,Code 10,Permanent,Eastern Cape,4.63
D04572,Busisiwe Botha,60,0.0,Code 10,Permanent,Eastern Cape,3.82
D04573,Ayanda Maseko,29,17.0,Code 14,Contract,Eastern Cape,3.42
D04574,Siyabonga Ndlovu,49,5.0,Code 10,Permanent,Eastern Cape,2.61
D04575,Karabo Sithole,63,12.0,Code 14,Permanent,KwaZulu-Natal,4.36
D04576,Nandi Dlamini,42,14.0,Code 8,Permanent,KwaZulu-Natal,3.33
D04577,Precious Botha,22,2.0,Code 14,Permanent,Mpumalanga,3.02
D04578,Precious Mthembu,26,26.0,Code 10,Contract,KwaZulu-Natal,3.82
D04579,Busisiwe Botha,50,15.0,Code 10,Permanent,Mpumalanga,3.57
D04580,Lerato Khumalo,60,29.0,Code 10,Contract,Eastern Cape,2.74
D04581,Lwazi Dlamini,26,14.0,Code 8,Contract,Limpopo,2.83
D04582,Nomsa Maseko,45,18.0,Code 8,Contract,Gauteng,4.04
D04583,Busisiwe Ngcobo,42,25.0,Code 14,Permanent,Gauteng,3.34
D04584,Lerato Ngcobo,33,6.0,Code 14,Permanent,Northern Cape,4.16
D04585,Bongani Pillay,48,28.0,Code 8,Contract,North West,3.9
D04586,Kagiso Nkosi,59,5.0,Code 10,Contract,Western Cape,4.53
D04587,Amanda Jacobs,31,30.0,Code 10,Permanent,Northern Cape,3.22
D04588,Mpho Ngcobo,23,19.0,Code 10,Contract,North West,3.96
D04589,Thabo Nkosi,36,16.0,Code 8,Permanent,Gauteng,4.25
D04590,Kagiso Sithole,34,6.0,Code 14,Permanent,KwaZulu-Natal,3.36
D04591,Thabo Dlamini,52,17.0,Code 10,Permanent,Gauteng,4.59
D04592,Lerato Zulu,44,17.0,Code 10,Permanent,North West,2.63
D04593,Mandla Naidoo,21,30.0,Code 10,Permanent,North West,3.22
D04594,Siyabonga Khumalo,35,25.0,Code 10,Permanent,Mpumalanga,2.61
D04595,Kagiso Mthembu,53,14.0,Code 8,Permanent,KwaZulu-Natal,3.28
D04596,Karabo Pillay,41,12.0,Code 14,Permanent,Northern Cape,3.69
D04597,Lerato Ngcobo,45,11.0,Code 8,Contract,North West,4.38
D04598,Lerato Khumalo,32,11.0,Code 14,Permanent,North West,3.69
D04599,Lwazi Adams,35,0.0,Code 14,Permanent,Eastern Cape,3.38
D04600,Thabo Williams,26,1.0,Code 10,Permanent,Mpumalanga,2.72
D04601,Siyabonga Dlamini,24,23.0,Code 10,Permanent,Mpumalanga,2.95
D04602,Lerato Mokoena,22,7.0,Code 8,Permanent,Gauteng,4.02
D04603,Bongani Mahlangu,48,12.0,Code 10,Permanent,Limpopo,4.42
D04604,Siyabonga Adams,27,21.0,Code 10,Contract,Free State,3.51
D04605,Kagiso Ndlovu,46,18.0,Code 8,Permanent,Limpopo,4.65
D04606,Ayanda Botha,62,11.0,Code 8,Permanent,Eastern Cape,3.14
D04607,Zanele Zulu,51,23.0,Code 14,Permanent,Mpumalanga,3.53
D04608,Bongani Khumalo,46,4.0,Code 8,Permanent,North West,3.59
D04609,Tshepo Van Wyk,26,14.0,Code 8,Permanent,Limpopo,4.87
D04610,Sibusiso Mthembu,42,3.0,Code 8,Permanent,North West,3.89
D04611,Mpho Khumalo,60,16.0,Code 10,Permanent,Mpumalanga,2.54
D04612,Tshepo Modise,37,2.0,Code 10,Contract,KwaZulu-Natal,4.47
D04613,Siyabonga Mabena,57,29.0,Code 14,Permanent,Mpumalanga,5.0
D04614,Zanele Cele,52,20.0,Code 10,Permanent,Mpumalanga,3.63
D04615,Thabo Jacobs,32,,Code 8,Permanent,Northern Cape,3.17
D04616,Bongani Pillay,27,18.0,Code 10,Permanent,Eastern Cape,4.4
D04617,Siyabonga Naidoo,21,10.0,Code 8,Contract,Gauteng,5.0
D04618,Mandla Dlamini,33,16.0,Code 14,Permanent,Mpumalanga,4.39
D04619,Sibusiso Mkhize,35,,Code 8,Contract,Limpopo,2.66
D04620,Nomsa Nkosi,49,15.0,Code 8,Permanent,Limpopo,4.33
D04621,Precious Botha,46,3.0,Code 10,Permanent,Mpumalanga,4.08
D04622,Karabo Mabena,42,4.0,Code 8,Permanent,Free State,3.13
D04623,Amanda Mthembu,52,18.0,Code 10,Contract,Western Cape,4.7
D04624,Lerato Maseko,54,15.0,Code 10,Permanent,North West,4.11
D04625,Mpho Nkosi,52,9.0,Code 14,Contract,KwaZulu-Natal,4.72
D04626,Zanele Nkosi,60,1.0,Code 8 ,Permanent,KwaZulu-Natal,3.06
D04627,Lerato Modise,36,13.0,Code 10,Permanent,North West,4.08
D04628,Siyabonga Williams,57,28.0,Code 10,Permanent,North West,3.17
D04629,Sipho Van Wyk,39,21.0,Code 8,Permanent,Free State,3.97
D04630,Busisiwe Pillay,29,1.0,Code 10,Permanent,Mpumalanga,4.83
D04631,Amanda Maseko,27,29.0,Code 14,Permanent,Western Cape,2.8
D04632,Busisiwe Mthembu,25,13.0,Code 14,Contract,KwaZulu-Natal,2.84
D04633,Tshepo Naidoo,63,17.0,Code 14,Permanent,KwaZulu-Natal,4.47
D04634,Mpho Zulu,28,0.0,Code 10,Permanent,Eastern Cape,3.79
D04635,Karabo Sithole,57,9.0,Code 10,Permanent,Eastern Cape,4.62
D04636,Sibusiso Molefe,55,24.0,Code 14,Permanent,Western Cape,3.23
D04637,Lerato Mokoena,40,10.0,Code 8,Permanent,Mpumalanga,3.84
D04638,Nandi Ngcobo,61,5.0,Code 10,Permanent,Limpopo,4.28
D04639,Lwazi Modise,60,2.0,Code 14,Permanent,Eastern Cape,3.95
D04640,Bongani Pillay,61,28.0,Code 14,Permanent,North West,2.55
D04641,Mpho Mahlangu,42,25.0,Code 14,Permanent,Eastern Cape,5.0
D04642,Zanele Ngcobo,34,1.0,Code 8,Contract,Gauteng,3.95
D04643,Sibusiso Mabena,22,28.0,Code 10,Permanent,North West,2.86
D04644,Lwazi Molefe,57,25.0,Code 8,Permanent,Gauteng,4.02
D04645,Busisiwe Mabena,59,11.0,Code 14,Contract,Western Cape,4.1
D04646,Lwazi Jacobs,44,20.0,Code 10,Permanent,Free State,4.5
D04647,Tshepo Molefe,24,7.0,Code 8,Permanent,Limpopo,4.45
D04648,Mpho Naidoo,57,7.0,Code 14,Permanent,KwaZulu-Natal,3.65
D04649,Siyabonga Adams,34,22.0,Code 10,Permanent,North West,2.59
D04650,Nandi Mabena,45,6.0,Code 10,Permanent,KwaZulu-Natal,4.12
D04651,Thabo Zulu,50,11.0,Code 14,Permanent,Northern Cape,2.65
D04652,Sipho Mkhize,27,11.0,Code 10,Permanent,Limpopo,4.65
D04653,Karabo Botha,23,4.0,Code 10,Permanent,Gauteng,3.29
D04654,Siyabonga Molefe,24,25.0,Code 8,Permanent,Eastern Cape,4.24
D04655,Ayanda Mkhize,63,20.0,Code 8,Permanent,Western Cape,3.34
D04656,Themba Jacobs,63,26.0,Code 8,Permanent,North West,3.46
D04657,Precious Zulu,39,16.0,Code 8,Permanent,Limpopo,3.24
D04658,Sipho Sithole,39,5.0,Code 8,Contract,Eastern Cape,4.3
D04659,Zanele Maseko,38,8.0,Code 10,Permanent,Mpumalanga,3.37
D04660,Busisiwe Mahlangu,36,10.0,Code 10,Contract,Limpopo,4.34
D04661,Mandla Naidoo,44,29.0,Code 8,Permanent,Limpopo,3.38
D04662,Karabo Khumalo,36,7.0,Code 10,Permanent,Eastern Cape,3.64
D04663,Lerato Modise,48,21.0,Code 14,Permanent,Eastern Cape,3.82
D04664,Ayanda Naidoo,37,3.0,Code 8,Permanent,KwaZulu-Natal,3.91
D04665,Sibusiso Williams,48,29.0,Code 10,Permanent,North West,3.15
D04666,Nomsa Naidoo,62,20.0,Code 8,Permanent,Free State,4.29
D04667,Precious Mahlangu,30,13.0,Code 10,Contract,Free State,3.61
D04668,Thabo Mahlangu,23,10.0,Code 10,Contract,Mpumalanga,4.18
D04669,Sipho Jacobs,44,10.0,Code 8,Contract,Free State,3.79
D04670,Thabo Van Wyk,26,6.0,Code 8,Permanent,Northern Cape,4.21
D04671,Mpho Khumalo,31,18.0,Code 14,Permanent,KwaZulu-Natal,
D04672,Tshepo Van Wyk,55,26.0,Code 8,Contract,Western Cape,3.25
D04673,Nomsa Botha,39,7.0,Code 10,Permanent,Eastern Cape,4.1
D04674,Mandla Mthembu,45,23.0,Code 10,Permanent,Free State,3.45
D04675,Mpho Mthembu,55,17.0,Code 8,Permanent,North West,4.82
D04676,Thabo Jacobs,26,23.0,Code 10,Permanent,Limpopo,3.85
D04677,Lwazi Van Wyk,42,23.0,Code 10,Permanent,Northern Cape,2.84
D04678,Kagiso Sithole,22,1.0,Code 8,Permanent,Western Cape,3.39
D04679,Sipho Pillay,42,0.0,Code 14,Permanent,Free State,3.1
D04680,Lerato Moyo,30,28.0,Code 10,Contract,North West,4.55
D04681,Karabo Zulu,61,4.0,Code 10,Permanent,Free State,4.34
D04682,Precious Molefe,32,17.0,Code 8,Permanent,KwaZulu-Natal,3.76
D04683,Lwazi Moyo,29,23.0,Code 8,Permanent,Mpumalanga,4.0
D04684,Tshepo Nkosi,21,15.0,Code 10,Contract,North West,3.74
D04685,Karabo Cele,26,0.0,Code 10,Permanent,KwaZulu-Natal,4.4
D04686,Nandi Ngcobo,30,0.0,Code 8,Permanent,Free State,4.16
D04687,Precious Mabena,31,20.0,Code 10,Permanent,North West,4.29
D04688,Thabo Nkosi,53,27.0,Code 10,Contract,Gauteng,3.67
D04689,Lwazi Jacobs,60,10.0,Code 8,Permanent,Western Cape,3.36
D04690,Precious Jacobs,58,16.0,Code 14,Permanent,Mpumalanga,4.27
D04691,Nomsa Mokoena,63,28.0,Code 10,Permanent,Mpumalanga,4.89
D04692,Mandla Cele,60,25.0,Code 10,Contract,Gauteng,4.57
D04693,Mandla Ndlovu,41,16.0,Code 14,Permanent,Limpopo,4.91
D04694,Mpho Molefe,38,20.0,Code 10,Permanent,Mpumalanga,3.91
D04695,Nandi Moyo,49,29.0,Code 14,Permanent,Northern Cape,3.12
D04696,Nomsa Mabena,25,39,Code 14,Permanent,North West,3.18
D04697,Bongani Naidoo,47,12.0,Code 10,Permanent,Gauteng,4.77
D04698,Sipho Maseko,64,21.0,Code 10,Permanent,Limpopo,2.5
D04699,Nandi Adams,29,10.0,Code 14,Permanent,Mpumalanga,4.85
D04700,Precious Botha,54,28.0,Code 14,Contract,KwaZulu-Natal,3.25
D04701,Themba Adams,62,2.0,Code 8,Permanent,Gauteng,5.0
D04702,Precious Cele,44,6.0,Code 8,Contract,Eastern Cape,3.75
D04703,Ayanda Pillay,36,10.0,Code 10,Permanent,Mpumalanga,4.31
D04704,Tshepo Nkosi,32,6.0,Code 14,Contract,Free State,5.0
D04705,Busisiwe Maseko,28,18.0,Code 14,Permanent,Limpopo,3.57
D04706,Tshepo Mokoena,35,22.0,Code 14,Permanent,Limpopo,3.56
D04707,Zanele Maseko,53,27.0,Code 8,Permanent,Northern Cape,3.31
D04708,Siyabonga Maseko,43,15.0,Code 14,Permanent,Limpopo,3.1
D04709,Nandi Khumalo,30,19.0,Code 8,Permanent,Gauteng,3.57
D04710,Karabo Adams,44,18.0,Code 10,Permanent,Eastern Cape,3.41
D04711,Ayanda Moyo,56,0.0,Code 10,Contract,Gauteng,2.92
D04712,Ayanda Mkhize,21,21.0,Code 10,Permanent,Mpumalanga,3.65
D04713,Bongani Mahlangu,21,0.0,Code 10,Permanent,Northern Cape,4.11
D04714,Precious Maseko,63,16.0,Code 8,Contract,Mpumalanga,3.17
D04715,Kagiso Mabena,53,30.0,Code 8,Permanent,KwaZulu-Natal,3.69
D04716,Mpho Mthembu,46,,Code 14,Contract,Mpumalanga,4.78
D04717,Siyabonga Molefe,60,15.0,Code 8,Permanent,Western Cape,2.81
D04718,Lwazi Jacobs,46,9.0,Code 10,Permanent,KwaZulu-Natal,5.0
D04719,Bongani Ngcobo,43,25.0,Code 8,Contract,KwaZulu-Natal,3.33
D04720,Amanda Molefe,30,26.0,Code 8,Permanent,Free State,3.94
D04721,Bongani Botha,56,11.0, Code 8,Permanent,KwaZulu-Natal,4.7
D04722,Busisiwe Mthembu,54,3.0,Code 10,Permanent,Eastern Cape,4.91
D04723,Amanda Molefe,34,18.0,Code 10,Permanent,Western Cape,4.13
D04724,Mandla Cele,53,19.0,Code 8,Permanent,North West,3.31
D04725,Zanele Dlamini,52,28.0,Code 14,Permanent,Eastern Cape,3.25
D04726,Sibusiso Sithole,25,27.0,Code 8,Permanent,North West,3.4
D04727,Nomsa Maseko,28,7.0,Code 14,Permanent,Western Cape,5.0
D04728,Bongani Modise,47,7.0,Code 8,Permanent,North West,3.53
D04729,Amanda Van Wyk,48,30.0,Code 14,Permanent,Limpopo,4.03
D04730,Zanele Zulu,49,10.0,Code 8,Permanent,KwaZulu-Natal,3.07
D04731,Lwazi Ndlovu,37,14.0,Code 10,Contract,Mpumalanga,2.99
D04732,Sipho Botha,57,9.0,Code 10,Permanent,Mpumalanga,3.82
D04733,Nandi Mahlangu,40,12.0,Code 10,Permanent,Mpumalanga,3.57
D04734,Ayanda Adams,30,17.0,Code 14,Permanent,North West,3.62
D04735,Mandla Mthembu,26,9.0,Code 8,Permanent,Northern Cape,2.76
D04736,Bongani Jacobs,59,12.0,Code 10,Permanent,Gauteng,3.75
D04737,Sipho Naidoo,52,10.0,Code 14,Permanent,KwaZulu-Natal,4.88
D04738,Lerato Modise,41,3.0,Code 14,Contract,Western Cape,3.2
D04739,Siyabonga Mthembu,30,24.0,Code 10,Contract,Western Cape,4.43
D04740,Amanda Sithole,25,27.0,Code 10,Permanent,Western Cape,1.37
D04741,Tshepo Moyo,27,15.0,Code 14,Permanent,Mpumalanga,3.24
D04742,Sipho Sithole,25,6.0,Code 14,Permanent,Limpopo,2.46
D04743,Lerato Pillay,44,19.0,Code 14,Contract,Western Cape,4.67
D04744,Nomsa Khumalo,29,16.0,Code 14,Permanent,Eastern Cape,4.42
D04745,Tshepo Adams,26,17.0,Code 10,Contract,Western Cape,3.08
D04746,Tshepo Nkosi,33,18.0,Code 10,Permanent,Gauteng,4.0
D04747,Karabo Mkhize,51,,Code 10,Permanent,Western Cape,4.64
D04748,Lerato Maseko,42,1.0,Code 8,Permanent,Free State,4.75
D04749,Nomsa Pillay,27,3.0,Code 14,Permanent,Western Cape,3.52
D04750,Amanda Cele,53,2.0,Code 10,Permanent,North West,2.25
D04751,Amanda Mokoena,42,4.0,Code 8,Permanent,Northern Cape,3.17
D04752,Kagiso Mahlangu,29,30.0,Code 10,Permanent,North West,4.34
D04753,Sipho Van Wyk,51,22.0,Code 8,Permanent,North West,5.0
D04754,Lerato Molefe,64,20.0,Code 8,Permanent,Mpumalanga,3.76
D04755,Lerato Pillay,44,21.0,Code 10,Permanent,Northern Cape,3.38
D04756,Busisiwe Cele,28,1.0,Code 10,Permanent,North West,5.0
D04757,Karabo Zulu,34,6.0,Code 10,Permanent,Gauteng,4.08
D04758,Themba Adams,47,24.0,Code 8,Permanent,Limpopo,2.94
D04759,Mpho Mahlangu,64,14.0,Code 10,Permanent,KwaZulu-Natal,3.72
D04760,Tshepo Nkosi,61,15.0,Code 8,Permanent,North West,4.5
D04761,Lerato Mabena,62,23.0,Code 14,Permanent,Western Cape,3.75
D04762,Karabo Williams,57,2.0,Code 8,Contract,Eastern Cape,4.36
D04763,Siyabonga Van Wyk,46,24.0,Code 14,Permanent,Eastern Cape,2.68
D04764,Kagiso Pillay,49,21.0,Code 8,Permanent,North West,2.8
D04765,Siyabonga Pillay,53,12.0,Code 8,Permanent,KwaZulu-Natal,3.29
D04766,Precious Williams,52,15.0,Code 10,Permanent,Northern Cape,3.6
D04767,Zanele Nkosi,49,2.0,Code 14,Permanent,Free State,4.03
D04768,Lwazi Nkosi,26,6.0,Code 14,Permanent,Mpumalanga,4.25
D04769,Amanda Cele,59,7.0,Code 10,Contract,Free State,5.0
D04770,Busisiwe Pillay,21,27.0,Code 10,Contract,Eastern Cape,3.28
D04771,Nomsa Pillay,39,3.0,Code 8,Contract,KwaZulu-Natal,3.58
D04772,Mandla Khumalo,40,9.0,Code 10,Permanent,KwaZulu-Natal,3.3
D04773,Lerato Williams,64,4.0,Code 10,Permanent,Limpopo,4.56
D04774,Precious Mahlangu,24,8.0,Code 14,Contract,KwaZulu-Natal,4.59
D04775,Nomsa Maseko,41,0.0,Code 10,Permanent,North West,3.49
D04776,Busisiwe Adams,30,37,Code 14,Permanent,Gauteng,5.0
D04777,Sibusiso Moyo,25,22.0,Code 14,Contract,Gauteng,3.3
D04778,Sibusiso Pillay,27,35,Code 8,Permanent,Western Cape,4.52
D04779,Busisiwe Mabena,39,11.0,Code 10,Permanent,North West,4.82
D04780,Tshepo Mokoena,61,21.0,Code 14,Contract,Eastern Cape,2.85
D04781,Nandi Sithole,38,19.0,Code 10,Permanent,Western Cape,4.2
D04782,Mandla Van Wyk,59,27.0,Code 10,Contract,Western Cape,1.89
D04783,Zanele Sithole,53,24.0,Code 14,Permanent,Northern Cape,4.38
D04784,Nomsa Ndlovu,57,7.0,Code 8,Permanent,North West,3.03
D04785,Thabo Molefe,58,18.0,Code 14,Contract,KwaZulu-Natal,4.2
D04786,Ayanda Naidoo,52,24.0,Code 10,Contract,Limpopo,4.33
D04787,Busisiwe Pillay,53,9.0,Code 10,Contract,KwaZulu-Natal,4.58
D04788,Bongani Moyo,27,17.0,Code 8,Permanent,North West,4.42
D04789,Lwazi Modise,52,12.0,Code 10,Permanent,Mpumalanga,3.84
D04790,Zanele Mabena,23,9.0,Code 8,Permanent,Eastern Cape,3.53
D04791,Karabo Mkhize,53,6.0,Code 8,Permanent,Northern Cape,3.75
D04792,Precious Botha,49,1.0,Code 10,Contract,KwaZulu-Natal,3.02
D04793,Lerato Ndlovu,54,23.0,Code 8,Contract,Northern Cape,3.65
D04794,Thabo Naidoo,49,25.0,Code 10,Permanent,KwaZulu-Natal,3.6
D04795,Zanele Cele,37,20.0,Code 8,Contract,North West,3.25
D04796,Sibusiso Williams,37,7.0,Code 8,Permanent,North West,2.58
D04797,Siyabonga Botha,47,0.0,Code 8,Contract,Limpopo,2.91
D04798,Precious Pillay,41,19.0,Code 10,Permanent,Gauteng,1.59
D04799,Tshepo Pillay,35,6.0,Code 8,Permanent,Mpumalanga,3.58
D04800,Precious Jacobs,42,17.0,Code 8,Permanent,Mpumalanga,4.05
D04801,Lwazi Mkhize,44,30.0,Code 10,Permanent,North West,1.92
D04802,Busisiwe Molefe,31,0.0,Code 10,Contract,KwaZulu-Natal,3.97
D04803,Themba Nkosi,49,17.0,Code 10,Permanent,KwaZulu-Natal,3.71
D04804,Kagiso Adams,34,30.0,Code 8,Contract,Eastern Cape,2.98
D04805,Nomsa Naidoo,32,10.0,Code 14,Permanent,Eastern Cape,3.5
D04806,Themba Molefe,39,25.0,Code 10,Permanent,Western Cape,4.54
D04807,Mpho Maseko,25,25.0,Code 10,Permanent,Gauteng,3.12
D04808,Tshepo Moyo,47,15.0,Code 8,Contract,Free State,3.86
D04809,Tshepo Pillay,53,9.0,Code 8,Contract,Northern Cape,4.04
D04810,Themba Molefe,63,21.0,Code 10,Permanent,Gauteng,3.22
D04811,Amanda Modise,33,19.0,Code 8,Permanent,KwaZulu-Natal,4.51
D04812,Bongani Molefe,44,14.0,Code 10,Permanent,North West,4.08
D04813,Thabo Ngcobo,43,5.0,Code 8,Contract,Western Cape,3.62
D04814,Themba Van Wyk,53,23.0,Code 8,Contract,Western Cape,5.0
D04815,Tshepo Mabena,48,6.0,Code 8,Contract,Northern Cape,4.51
D04816,Sipho Molefe,56,4.0,Code 8,Permanent,KwaZulu-Natal,2.62
D04817,Sipho Ndlovu,58,2.0,Code 10,Contract,KwaZulu-Natal,3.53
D04818,Mpho Mahlangu,25,13.0,Code 8,Permanent,Western Cape,5.0
D04819,Karabo Jacobs,36,3.0,Code 10,Contract,Eastern Cape,3.11
D04820,Bongani Adams,49,10.0,Code 8,Permanent,Northern Cape,3.85
D04821,Mandla Molefe,44,7.0,CODE 10,Permanent,Northern Cape,4.66
D04822,Siyabonga Khumalo,42,14.0,Code 14,Permanent,Limpopo,4.26
D04823,Precious Jacobs,28,24.0,Code 14,Contract,Mpumalanga,4.36
D04824,Busisiwe Khumalo,46,13.0,Code 10,Permanent,Limpopo,4.32
D04825,Lwazi Ndlovu,53,17.0,CODE 10,Permanent,Mpumalanga,3.82
D04826,Lerato Cele,22,4.0,Code 10,Contract,Free State,3.25
D04827,Nandi Mkhize,47,3.0,Code 14,Contract,Gauteng,4.1
